Price,Adj Close,Close,High,Low,Open,Volume
2024-10-17 01:36 PM,2698.10009765625,2698.10009765625,2698.300048828125,2696.60009765625,2697.5,239
2024-10-17 01:37 PM,2699.60009765625,2699.60009765625,2699.699951171875,2698.199951171875,2698.199951171875,262
2024-10-17 01:38 PM,2699.60009765625,2699.60009765625,2700.300048828125,2699.300048828125,2699.60009765625,299
2024-10-17 01:39 PM,2698.5,2698.5,2700.0,2698.5,2699.699951171875,248
2024-10-17 01:40 PM,2700.800048828125,2700.800048828125,2701.10009765625,2698.300048828125,2698.39990234375,338
2024-10-17 01:41 PM,2700.199951171875,2700.199951171875,2700.89990234375,2699.699951171875,2700.800048828125,241
2024-10-17 01:42 PM,2700.39990234375,2700.39990234375,2700.5,2699.39990234375,2700.199951171875,244
2024-10-17 01:43 PM,2701.800048828125,2701.800048828125,2702.300048828125,2700.10009765625,2700.5,468
2024-10-17 01:44 PM,2702.0,2702.0,2702.39990234375,2701.199951171875,2701.89990234375,307
2024-10-17 01:45 PM,2702.89990234375,2702.89990234375,2703.0,2701.800048828125,2702.10009765625,520
2024-10-17 01:46 PM,2703.199951171875,2703.199951171875,2704.10009765625,2702.699951171875,2703.0,824
2024-10-17 01:47 PM,2704.0,2704.0,2704.10009765625,2703.0,2703.199951171875,347
2024-10-17 01:48 PM,2702.60009765625,2702.60009765625,2704.0,2702.60009765625,2703.89990234375,387
2024-10-17 01:49 PM,2701.5,2701.5,2702.89990234375,2701.39990234375,2702.60009765625,358
2024-10-17 01:50 PM,2703.300048828125,2703.300048828125,2703.5,2701.5,2701.60009765625,250
2024-10-17 01:51 PM,2702.39990234375,2702.39990234375,2703.699951171875,2702.199951171875,2703.5,254
2024-10-17 01:52 PM,2703.10009765625,2703.10009765625,2703.300048828125,2702.10009765625,2702.199951171875,285
2024-10-17 01:53 PM,2703.800048828125,2703.800048828125,2703.800048828125,2702.800048828125,2703.199951171875,275
2024-10-17 01:54 PM,2703.5,2703.5,2705.0,2703.300048828125,2703.89990234375,726
2024-10-17 01:55 PM,2703.89990234375,2703.89990234375,2704.199951171875,2703.10009765625,2703.5,513
2024-10-17 01:56 PM,2704.300048828125,2704.300048828125,2705.0,2703.800048828125,2704.0,369
2024-10-17 01:57 PM,2704.699951171875,2704.699951171875,2704.699951171875,2703.60009765625,2704.199951171875,190
2024-10-17 01:58 PM,2704.5,2704.5,2705.800048828125,2704.199951171875,2704.699951171875,612
2024-10-17 01:59 PM,2704.300048828125,2704.300048828125,2704.800048828125,2703.699951171875,2704.60009765625,385
2024-10-17 02:00 PM,2705.60009765625,2705.60009765625,2706.10009765625,2704.39990234375,2704.39990234375,1032
2024-10-17 02:01 PM,2704.60009765625,2704.60009765625,2705.800048828125,2703.5,2705.5,759
2024-10-17 02:02 PM,2703.800048828125,2703.800048828125,2705.300048828125,2703.699951171875,2704.699951171875,220
2024-10-17 02:03 PM,2704.5,2704.5,2705.5,2703.89990234375,2704.10009765625,303
2024-10-17 02:04 PM,2703.699951171875,2703.699951171875,2705.39990234375,2703.60009765625,2704.5,332
2024-10-17 02:05 PM,2702.39990234375,2702.39990234375,2704.800048828125,2702.39990234375,2703.800048828125,445
2024-10-17 02:06 PM,2701.10009765625,2701.10009765625,2702.89990234375,2700.699951171875,2702.60009765625,784
2024-10-17 02:07 PM,2701.5,2701.5,2702.199951171875,2700.199951171875,2701.0,286
2024-10-17 02:08 PM,2703.300048828125,2703.300048828125,2703.800048828125,2701.300048828125,2701.39990234375,367
2024-10-17 02:09 PM,2703.699951171875,2703.699951171875,2704.10009765625,2703.10009765625,2703.300048828125,272
2024-10-17 02:10 PM,2705.300048828125,2705.300048828125,2705.60009765625,2703.60009765625,2703.60009765625,469
2024-10-17 02:11 PM,2704.89990234375,2704.89990234375,2706.300048828125,2704.699951171875,2705.199951171875,932
2024-10-17 02:12 PM,2705.89990234375,2705.89990234375,2706.5,2704.89990234375,2704.89990234375,635
2024-10-17 02:13 PM,2704.89990234375,2704.89990234375,2706.0,2704.699951171875,2705.89990234375,292
2024-10-17 02:14 PM,2705.60009765625,2705.60009765625,2706.300048828125,2704.89990234375,2705.0,288
2024-10-17 02:15 PM,2705.800048828125,2705.800048828125,2706.10009765625,2704.60009765625,2705.60009765625,500
2024-10-17 02:16 PM,2705.39990234375,2705.39990234375,2706.199951171875,2704.60009765625,2705.800048828125,372
2024-10-17 02:17 PM,2704.39990234375,2704.39990234375,2705.39990234375,2703.39990234375,2705.39990234375,346
2024-10-17 02:18 PM,2703.10009765625,2703.10009765625,2704.39990234375,2702.699951171875,2704.39990234375,283
2024-10-17 02:19 PM,2703.5,2703.5,2703.89990234375,2702.800048828125,2703.199951171875,162
2024-10-17 02:20 PM,2703.800048828125,2703.800048828125,2705.39990234375,2703.5,2705.300048828125,332
2024-10-17 02:21 PM,2702.5,2702.5,2704.199951171875,2702.10009765625,2704.199951171875,423
2024-10-17 02:22 PM,2704.60009765625,2704.60009765625,2704.699951171875,2702.10009765625,2702.5,321
2024-10-17 02:23 PM,2705.89990234375,2705.89990234375,2705.89990234375,2704.5,2704.5,329
2024-10-17 02:24 PM,2705.699951171875,2705.699951171875,2706.10009765625,2705.10009765625,2705.89990234375,770
2024-10-17 02:25 PM,2705.89990234375,2705.89990234375,2706.199951171875,2705.39990234375,2705.5,332
2024-10-17 02:26 PM,2706.39990234375,2706.39990234375,2707.39990234375,2706.0,2706.0,820
2024-10-17 02:27 PM,2705.699951171875,2705.699951171875,2706.60009765625,2705.60009765625,2706.39990234375,708
2024-10-17 02:28 PM,2706.10009765625,2706.10009765625,2706.699951171875,2705.0,2705.699951171875,431
2024-10-17 02:29 PM,2705.0,2705.0,2707.0,2704.89990234375,2706.199951171875,1051
2024-10-17 02:30 PM,2705.800048828125,2705.800048828125,2706.0,2703.89990234375,2705.10009765625,294
2024-10-17 02:31 PM,2705.89990234375,2705.89990234375,2706.800048828125,2705.60009765625,2705.89990234375,126
2024-10-17 02:32 PM,2706.199951171875,2706.199951171875,2707.0,2705.89990234375,2705.89990234375,279
2024-10-17 02:33 PM,2706.199951171875,2706.199951171875,2706.300048828125,2705.5,2706.300048828125,190
2024-10-17 02:34 PM,2706.60009765625,2706.60009765625,2707.0,2706.199951171875,2706.199951171875,246
2024-10-17 02:35 PM,2707.0,2707.0,2707.10009765625,2706.39990234375,2706.5,199
2024-10-17 02:36 PM,2707.10009765625,2707.10009765625,2708.0,2706.800048828125,2706.89990234375,481
2024-10-17 02:37 PM,2707.800048828125,2707.800048828125,2708.0,2706.89990234375,2707.0,233
2024-10-17 02:38 PM,2709.199951171875,2709.199951171875,2710.300048828125,2707.60009765625,2707.89990234375,1830
2024-10-17 02:39 PM,2710.199951171875,2710.199951171875,2710.699951171875,2709.39990234375,2709.5,758
2024-10-17 02:40 PM,2709.89990234375,2709.89990234375,2711.300048828125,2709.89990234375,2710.300048828125,947
2024-10-17 02:41 PM,2709.300048828125,2709.300048828125,2709.89990234375,2708.60009765625,2709.89990234375,490
2024-10-17 02:42 PM,2708.89990234375,2708.89990234375,2710.39990234375,2708.800048828125,2709.10009765625,524
2024-10-17 02:43 PM,2709.199951171875,2709.199951171875,2709.699951171875,2708.699951171875,2709.0,299
2024-10-17 02:44 PM,2709.89990234375,2709.89990234375,2709.89990234375,2708.10009765625,2709.10009765625,297
2024-10-17 02:45 PM,2710.800048828125,2710.800048828125,2711.699951171875,2709.5,2710.0,493
2024-10-17 02:46 PM,2711.699951171875,2711.699951171875,2712.199951171875,2710.5,2710.89990234375,535
2024-10-17 02:47 PM,2711.60009765625,2711.60009765625,2712.0,2710.89990234375,2711.800048828125,296
2024-10-17 02:48 PM,2708.89990234375,2708.89990234375,2711.699951171875,2708.699951171875,2711.39990234375,640
2024-10-17 02:49 PM,2709.699951171875,2709.699951171875,2710.5,2708.60009765625,2708.89990234375,583
2024-10-17 02:50 PM,2709.699951171875,2709.699951171875,2710.60009765625,2709.10009765625,2709.800048828125,413
2024-10-17 02:51 PM,2710.699951171875,2710.699951171875,2711.300048828125,2709.699951171875,2709.699951171875,296
2024-10-17 02:52 PM,2711.5,2711.5,2711.800048828125,2710.5,2710.60009765625,175
2024-10-17 02:53 PM,2711.300048828125,2711.300048828125,2711.89990234375,2711.10009765625,2711.5,209
2024-10-17 02:54 PM,2711.699951171875,2711.699951171875,2712.10009765625,2711.199951171875,2711.199951171875,243
2024-10-17 02:55 PM,2711.800048828125,2711.800048828125,2712.0,2710.39990234375,2711.60009765625,296
2024-10-17 02:56 PM,2711.800048828125,2711.800048828125,2712.0,2711.199951171875,2711.89990234375,99
2024-10-17 02:57 PM,2711.60009765625,2711.60009765625,2711.60009765625,2710.800048828125,2711.60009765625,118
2024-10-17 02:58 PM,2710.89990234375,2710.89990234375,2711.5,2710.5,2711.5,197
2024-10-17 02:59 PM,2711.39990234375,2711.39990234375,2711.800048828125,2710.699951171875,2711.0,114
2024-10-17 03:00 PM,2710.39990234375,2710.39990234375,2711.699951171875,2709.60009765625,2711.300048828125,390
2024-10-17 03:01 PM,2709.89990234375,2709.89990234375,2710.5,2709.199951171875,2710.300048828125,293
2024-10-17 03:02 PM,2710.199951171875,2710.199951171875,2710.39990234375,2709.699951171875,2709.89990234375,151
2024-10-17 03:03 PM,2711.699951171875,2711.699951171875,2711.800048828125,2710.10009765625,2710.199951171875,242
2024-10-17 03:04 PM,2712.10009765625,2712.10009765625,2712.199951171875,2711.5,2711.699951171875,323
2024-10-17 03:05 PM,2712.199951171875,2712.199951171875,2712.699951171875,2711.60009765625,2711.89990234375,451
2024-10-17 03:06 PM,2710.89990234375,2710.89990234375,2712.39990234375,2710.89990234375,2712.199951171875,385
2024-10-17 03:07 PM,2710.39990234375,2710.39990234375,2711.10009765625,2709.300048828125,2711.0,258
2024-10-17 03:08 PM,2709.699951171875,2709.699951171875,2711.0,2709.300048828125,2710.39990234375,336
2024-10-17 03:09 PM,2709.5,2709.5,2710.199951171875,2709.300048828125,2709.5,126
2024-10-17 03:10 PM,2709.89990234375,2709.89990234375,2710.60009765625,2709.699951171875,2709.699951171875,175
2024-10-17 03:11 PM,2709.300048828125,2709.300048828125,2710.10009765625,2708.699951171875,2710.0,243
2024-10-17 03:12 PM,2708.39990234375,2708.39990234375,2709.39990234375,2708.0,2709.300048828125,369
2024-10-17 03:13 PM,2707.60009765625,2707.60009765625,2708.60009765625,2707.39990234375,2708.300048828125,365
2024-10-17 03:14 PM,2707.300048828125,2707.300048828125,2707.800048828125,2707.10009765625,2707.60009765625,283
2024-10-17 03:15 PM,2707.89990234375,2707.89990234375,2708.300048828125,2707.300048828125,2707.39990234375,372
2024-10-17 03:16 PM,2708.0,2708.0,2708.699951171875,2707.699951171875,2708.0,178
2024-10-17 03:17 PM,2708.60009765625,2708.60009765625,2708.60009765625,2707.800048828125,2708.0,116
2024-10-17 03:18 PM,2708.0,2708.0,2709.0,2707.89990234375,2708.5,124
2024-10-17 03:19 PM,2706.60009765625,2706.60009765625,2708.199951171875,2706.60009765625,2708.199951171875,267
2024-10-17 03:20 PM,2705.10009765625,2705.10009765625,2706.60009765625,2704.89990234375,2706.5,533
2024-10-17 03:21 PM,2703.800048828125,2703.800048828125,2705.89990234375,2703.60009765625,2705.300048828125,371
2024-10-17 03:22 PM,2704.60009765625,2704.60009765625,2704.60009765625,2703.699951171875,2703.800048828125,60
2024-10-17 03:23 PM,2703.39990234375,2703.39990234375,2704.300048828125,2703.39990234375,2703.699951171875,451
2024-10-17 03:24 PM,2704.800048828125,2704.800048828125,2705.300048828125,2703.300048828125,2703.39990234375,432
2024-10-17 03:25 PM,2705.699951171875,2705.699951171875,2706.0,2704.699951171875,2704.699951171875,422
2024-10-17 03:26 PM,2707.300048828125,2707.300048828125,2707.60009765625,2705.5,2705.800048828125,682
2024-10-17 03:27 PM,2708.300048828125,2708.300048828125,2709.0,2707.5,2707.5,397
2024-10-17 03:28 PM,2708.699951171875,2708.699951171875,2709.0,2708.10009765625,2708.300048828125,323
2024-10-17 03:29 PM,2708.89990234375,2708.89990234375,2710.0,2708.699951171875,2708.800048828125,442
2024-10-17 03:30 PM,2707.699951171875,2707.699951171875,2709.10009765625,2707.699951171875,2709.10009765625,322
2024-10-17 03:31 PM,2709.0,2709.0,2709.60009765625,2707.699951171875,2707.89990234375,162
2024-10-17 03:32 PM,2708.89990234375,2708.89990234375,2709.699951171875,2708.800048828125,2709.0,152
2024-10-17 03:33 PM,2708.5,2708.5,2709.10009765625,2708.199951171875,2708.89990234375,89
2024-10-17 03:34 PM,2709.300048828125,2709.300048828125,2710.10009765625,2708.39990234375,2708.39990234375,99
2024-10-17 03:35 PM,2709.800048828125,2709.800048828125,2710.0,2709.0,2709.300048828125,156
2024-10-17 03:36 PM,2710.199951171875,2710.199951171875,2710.39990234375,2709.39990234375,2709.699951171875,136
2024-10-17 03:37 PM,2710.39990234375,2710.39990234375,2710.60009765625,2710.0,2710.10009765625,141
2024-10-17 03:38 PM,2710.89990234375,2710.89990234375,2711.199951171875,2710.39990234375,2710.39990234375,301
2024-10-17 03:39 PM,2711.800048828125,2711.800048828125,2711.800048828125,2711.0,2711.0,248
2024-10-17 03:40 PM,2711.0,2711.0,2711.800048828125,2710.5,2711.699951171875,225
2024-10-17 03:41 PM,2710.39990234375,2710.39990234375,2711.0,2709.89990234375,2711.0,208
2024-10-17 03:42 PM,2710.60009765625,2710.60009765625,2710.699951171875,2710.0,2710.300048828125,94
2024-10-17 03:43 PM,2710.0,2710.0,2710.89990234375,2709.89990234375,2710.60009765625,230
2024-10-17 03:44 PM,2709.39990234375,2709.39990234375,2710.199951171875,2709.39990234375,2710.199951171875,135
2024-10-17 03:45 PM,2709.699951171875,2709.699951171875,2710.300048828125,2709.300048828125,2709.5,168
2024-10-17 03:46 PM,2710.39990234375,2710.39990234375,2710.60009765625,2709.699951171875,2709.699951171875,105
2024-10-17 03:47 PM,2710.300048828125,2710.300048828125,2710.89990234375,2710.300048828125,2710.300048828125,133
2024-10-17 03:48 PM,2710.0,2710.0,2710.5,2709.800048828125,2710.300048828125,70
2024-10-17 03:49 PM,2709.199951171875,2709.199951171875,2710.199951171875,2709.199951171875,2710.0,118
2024-10-17 03:50 PM,2708.89990234375,2708.89990234375,2709.300048828125,2708.300048828125,2709.300048828125,173
2024-10-17 03:51 PM,2708.10009765625,2708.10009765625,2709.10009765625,2708.10009765625,2708.800048828125,68
2024-10-17 03:52 PM,2708.60009765625,2708.60009765625,2708.699951171875,2707.89990234375,2708.10009765625,125
2024-10-17 03:53 PM,2708.89990234375,2708.89990234375,2709.300048828125,2708.5,2708.60009765625,122
2024-10-17 03:54 PM,2708.0,2708.0,2709.0,2707.699951171875,2708.89990234375,139
2024-10-17 03:55 PM,2708.60009765625,2708.60009765625,2709.0,2707.800048828125,2707.89990234375,102
2024-10-17 03:56 PM,2709.0,2709.0,2709.199951171875,2708.199951171875,2708.5,54
2024-10-17 03:57 PM,2709.39990234375,2709.39990234375,2710.0,2708.89990234375,2708.89990234375,134
2024-10-17 03:58 PM,2709.300048828125,2709.300048828125,2709.699951171875,2709.0,2709.5,98
2024-10-17 03:59 PM,2709.0,2709.0,2709.199951171875,2708.60009765625,2709.199951171875,54
2024-10-17 04:00 PM,2708.39990234375,2708.39990234375,2709.0,2708.0,2708.89990234375,159
2024-10-17 04:01 PM,2708.10009765625,2708.10009765625,2708.699951171875,2707.60009765625,2708.5,82
2024-10-17 04:02 PM,2706.300048828125,2706.300048828125,2707.89990234375,2706.10009765625,2707.89990234375,261
2024-10-17 04:03 PM,2705.300048828125,2705.300048828125,2706.5,2705.10009765625,2706.300048828125,418
2024-10-17 04:04 PM,2705.39990234375,2705.39990234375,2705.5,2705.0,2705.300048828125,214
2024-10-17 04:05 PM,2706.60009765625,2706.60009765625,2706.699951171875,2705.0,2705.5,440
2024-10-17 04:06 PM,2706.10009765625,2706.10009765625,2706.699951171875,2705.199951171875,2706.5,270
2024-10-17 04:07 PM,2705.89990234375,2705.89990234375,2706.60009765625,2705.60009765625,2706.10009765625,180
2024-10-17 04:08 PM,2706.300048828125,2706.300048828125,2706.5,2705.800048828125,2705.800048828125,97
2024-10-17 04:09 PM,2706.800048828125,2706.800048828125,2706.89990234375,2706.199951171875,2706.199951171875,54
2024-10-17 04:10 PM,2706.300048828125,2706.300048828125,2706.89990234375,2706.300048828125,2706.89990234375,46
2024-10-17 04:11 PM,2705.60009765625,2705.60009765625,2706.300048828125,2705.300048828125,2706.199951171875,88
2024-10-17 04:12 PM,2704.699951171875,2704.699951171875,2705.800048828125,2704.5,2705.60009765625,148
2024-10-17 04:13 PM,2705.39990234375,2705.39990234375,2705.60009765625,2704.800048828125,2704.800048828125,92
2024-10-17 04:14 PM,2705.800048828125,2705.800048828125,2706.10009765625,2705.300048828125,2705.300048828125,94
2024-10-17 04:15 PM,2704.800048828125,2704.800048828125,2705.800048828125,2704.60009765625,2705.800048828125,86
2024-10-17 04:16 PM,2704.89990234375,2704.89990234375,2705.0,2704.60009765625,2704.699951171875,82
2024-10-17 04:17 PM,2704.5,2704.5,2704.89990234375,2704.10009765625,2704.89990234375,374
2024-10-17 04:18 PM,2704.60009765625,2704.60009765625,2705.300048828125,2704.300048828125,2704.39990234375,146
2024-10-17 04:19 PM,2703.89990234375,2703.89990234375,2704.60009765625,2703.699951171875,2704.5,165
2024-10-17 04:20 PM,2704.60009765625,2704.60009765625,2704.699951171875,2703.89990234375,2703.89990234375,96
2024-10-17 04:21 PM,2705.10009765625,2705.10009765625,2705.39990234375,2704.699951171875,2704.699951171875,103
2024-10-17 04:22 PM,2704.39990234375,2704.39990234375,2705.10009765625,2704.199951171875,2705.10009765625,81
2024-10-17 04:23 PM,2703.60009765625,2703.60009765625,2704.39990234375,2703.5,2704.39990234375,153
2024-10-17 04:24 PM,2703.800048828125,2703.800048828125,2704.10009765625,2703.300048828125,2703.60009765625,112
2024-10-17 04:25 PM,2703.89990234375,2703.89990234375,2704.10009765625,2703.5,2703.800048828125,99
2024-10-17 04:26 PM,2704.39990234375,2704.39990234375,2704.39990234375,2703.39990234375,2704.0,102
2024-10-17 04:27 PM,2704.39990234375,2704.39990234375,2704.699951171875,2704.10009765625,2704.39990234375,169
2024-10-17 04:28 PM,2703.89990234375,2703.89990234375,2704.60009765625,2703.800048828125,2704.39990234375,92
2024-10-17 04:29 PM,2703.10009765625,2703.10009765625,2704.10009765625,2702.800048828125,2704.10009765625,267
2024-10-17 04:30 PM,2702.300048828125,2702.300048828125,2703.199951171875,2702.10009765625,2703.0,263
2024-10-17 04:31 PM,2700.699951171875,2700.699951171875,2702.39990234375,2699.800048828125,2702.199951171875,856
2024-10-17 04:32 PM,2701.10009765625,2701.10009765625,2701.5,2699.5,2700.699951171875,425
2024-10-17 04:33 PM,2701.199951171875,2701.199951171875,2701.39990234375,2700.39990234375,2701.10009765625,167
2024-10-17 04:34 PM,2701.199951171875,2701.199951171875,2701.5,2700.800048828125,2701.199951171875,170
2024-10-17 04:35 PM,2702.5,2702.5,2702.800048828125,2700.800048828125,2701.199951171875,262
2024-10-17 04:36 PM,2702.199951171875,2702.199951171875,2703.0,2702.0,2702.39990234375,160
2024-10-17 04:37 PM,2703.199951171875,2703.199951171875,2703.199951171875,2702.10009765625,2702.199951171875,127
2024-10-17 04:38 PM,2703.89990234375,2703.89990234375,2704.0,2703.199951171875,2703.199951171875,150
